well,species,season,alive,n_genotypes,s,MIC,mutations,n_species,u,rep,gens,mutant_function
4,0,14,True,8,1.3138339236786976,4.323986822880485,7.013,1,0.001,3,20,null
5,0,14,True,7,1.4137818614691287,5.327775177684036,8.027,1,0.001,3,20,null
6,0,14,False,0,,,,1,0.001,3,20,null
7,0,14,False,0,,,,1,0.001,3,20,null
8,0,14,False,0,,,,1,0.001,3,20,null
9,0,14,False,0,,,,1,0.001,3,20,null
10,0,14,False,0,,,,1,0.001,3,20,null
11,0,14,False,0,,,,1,0.001,3,20,null
12,0,14,False,0,,,,1,0.001,3,20,null
13,0,14,False,0,,,,1,0.001,3,20,null
14,0,14,False,0,,,,1,0.001,3,20,null
0,0,15,True,10,1.5650342191280875,1.988966380683819,3.855,1,0.001,3,20,null
1,0,15,True,16,1.5084338225798855,2.000537765536174,3.6109999999999998,1,0.001,3,20,null
2,0,15,True,15,1.4427572721716837,2.5515704959259873,4.237,1,0.001,3,20,null
3,0,15,True,14,1.3757203431164315,3.3233733781579033,4.884,1,0.001,3,20,null
4,0,15,True,9,1.3279863813587252,4.353149902300911,7.056,1,0.001,3,20,null
5,0,15,True,8,1.4212935637643374,5.342273211813038,8.091000000000001,1,0.001,3,20,null
6,0,15,False,0,,,,1,0.001,3,20,null
7,0,15,False,0,,,,1,0.001,3,20,null
8,0,15,False,0,,,,1,0.001,3,20,null
9,0,15,False,0,,,,1,0.001,3,20,null
10,0,15,False,0,,,,1,0.001,3,20,null
11,0,15,False,0,,,,1,0.001,3,20,null
12,0,15,False,0,,,,1,0.001,3,20,null
13,0,15,False,0,,,,1,0.001,3,20,null
14,0,15,False,0,,,,1,0.001,3,20,null
0,0,16,True,6,1.5953455972686237,1.9938965504041826,4.034,1,0.001,3,20,null
1,0,16,True,13,1.581724589091078,2.000312875290634,3.9699999999999993,1,0.001,3,20,null
2,0,16,True,10,1.5272626362890573,2.8502151243925686,4.630999999999999,1,0.001,3,20,null
3,0,16,True,11,1.5452232758173345,3.1319930816428636,4.867,1,0.001,3,20,null
4,0,16,True,13,1.3661288080916254,4.466244620472578,7.2379999999999995,1,0.001,3,20,null
5,0,16,True,8,1.4795694327334612,5.341613822869694,8.447999999999999,1,0.001,3,20,null
6,0,16,True,6,1.4679042153442,6.305938092645009,9.003,1,0.001,3,20,null
7,0,16,False,0,,,,1,0.001,3,20,null
8,0,16,False,0,,,,1,0.001,3,20,null
9,0,16,False,0,,,,1,0.001,3,20,null
10,0,16,False,0,,,,1,0.001,3,20,null
11,0,16,False,0,,,,1,0.001,3,20,null
12,0,16,False,0,,,,1,0.001,3,20,null
13,0,16,False,0,,,,1,0.001,3,20,null
14,0,16,False,0,,,,1,0.001,3,20,null
0,0,17,True,10,1.5973540247677465,2.010696107489784,4.143999999999999,1,0.001,3,20,null
1,0,17,True,17,1.6122354274027386,2.0261513470809533,4.150999999999999,1,0.001,3,20,null
2,0,17,True,13,1.5910290852320428,3.026883555766687,4.989999999999999,1,0.001,3,20,null
3,0,17,True,10,1.5937377111980495,3.093792085781147,5.035000000000001,1,0.001,3,20,null
4,0,17,True,12,1.4486934582385336,4.679679456756303,7.672,1,0.001,3,20,null
5,0,17,True,13,1.5786573518743616,5.330689025064716,8.893999999999997,1,0.001,3,20,null
6,0,17,True,8,1.496435032783099,6.345659440598461,9.023,1,0.001,3,20,null
7,0,17,True,4,1.635125564651143,7.2257618555313865,10.039,1,0.001,3,20,null
8,0,17,False,0,,,,1,0.001,3,20,null
9,0,17,False,0,,,,1,0.001,3,20,null
10,0,17,False,0,,,,1,0.001,3,20,null
11,0,17,False,0,,,,1,0.001,3,20,null
12,0,17,False,0,,,,1,0.001,3,20,null
13,0,17,False,0,,,,1,0.001,3,20,null
14,0,17,False,0,,,,1,0.001,3,20,null
0,0,18,True,14,1.6018778853808722,2.0650430628238543,4.253999999999999,1,0.001,3,20,null
1,0,18,True,9,1.6903491299114861,2.0305137358463647,4.5809999999999995,1,0.001,3,20,null
2,0,18,True,11,1.6476989378845381,2.9493860010130644,5.199000000000001,1,0.001,3,20,null
3,0,18,True,14,1.5953671180355447,3.1309570740021413,5.100999999999998,1,0.001,3,20,null
4,0,18,True,8,1.4906594736514414,4.8041974033840855,7.978,1,0.001,3,20,null
5,0,18,True,8,1.6255723560774293,5.331356635510561,9.024,1,0.001,3,20,null
6,0,18,True,4,1.4994531345900624,6.344796407835427,9.008,1,0.001,3,20,null
7,0,18,True,12,1.6807860391404663,7.2433489115635545,10.229999999999997,1,0.001,3,20,null
8,0,18,False,0,,,,1,0.001,3,20,null
9,0,18,False,0,,,,1,0.001,3,20,null
10,0,18,False,0,,,,1,0.001,3,20,null
11,0,18,False,0,,,,1,0.001,3,20,null
12,0,18,False,0,,,,1,0.001,3,20,null
13,0,18,False,0,,,,1,0.001,3,20,null
14,0,18,False,0,,,,1,0.001,3,20,null
0,0,19,True,10,1.6040705437803138,2.078248942091249,4.247,1,0.001,3,20,null
1,0,19,True,10,1.761285141766773,2.0351018253228044,4.948,1,0.001,3,20,null
2,0,19,True,16,1.8516276850199203,2.7746010339832625,6.427999999999998,1,0.001,3,20,null
3,0,19,True,9,1.59935909260964,3.147734623548663,5.116999999999999,1,0.001,3,20,null
4,0,19,True,13,1.507972616529435,4.787136254218019,7.931000000000001,1,0.001,3,20,null
5,0,19,True,12,1.6325510976839992,5.327084505807691,9.021999999999998,1,0.001,3,20,null
6,0,19,True,3,1.500710579240636,6.345499069611212,9.012999999999998,1,0.001,3,20,null
7,0,19,True,7,1.9050986826027902,7.326590449747502,11.285,1,0.001,3,20,null
8,0,19,False,0,,,,1,0.001,3,20,null
9,0,19,False,0,,,,1,0.001,3,20,null
10,0,19,False,0,,,,1,0.001,3,20,null
11,0,19,False,0,,,,1,0.001,3,20,null
12,0,19,False,0,,,,1,0.001,3,20,null
13,0,19,False,0,,,,1,0.001,3,20,null
14,0,19,False,0,,,,1,0.001,3,20,null
0,0,0,True,8,1.0001785543192856,0.0015240414262966664,0.018000000000000002,2,0.001,3,20,null
0,1,0,True,4,1.000114562147756,0.0006201551296883029,0.008,2,0.001,3,20,null
1,0,0,False,0,,,,2,0.001,3,20,null
1,1,0,False,0,,,,2,0.001,3,20,null
2,0,0,False,0,,,,2,0.001,3,20,null
2,1,0,False,0,,,,2,0.001,3,20,null
3,0,0,False,0,,,,2,0.001,3,20,null
3,1,0,False,0,,,,2,0.001,3,20,null
4,0,0,False,0,,,,2,0.001,3,20,null
4,1,0,False,0,,,,2,0.001,3,20,null
5,0,0,False,0,,,,2,0.001,3,20,null
5,1,0,False,0,,,,2,0.001,3,20,null
6,0,0,False,0,,,,2,0.001,3,20,null
6,1,0,False,0,,,,2,0.001,3,20,null
7,0,0,False,0,,,,2,0.001,3,20,null
7,1,0,False,0,,,,2,0.001,3,20,null
8,0,0,False,0,,,,2,0.001,3,20,null
8,1,0,False,0,,,,2,0.001,3,20,null
9,0,0,False,0,,,,2,0.001,3,20,null
9,1,0,False,0,,,,2,0.001,3,20,null
10,0,0,False,0,,,,2,0.001,3,20,null
10,1,0,False,0,,,,2,0.001,3,20,null
11,0,0,False,0,,,,2,0.001,3,20,null
11,1,0,False,0,,,,2,0.001,3,20,null
12,0,0,False,0,,,,2,0.001,3,20,null
12,1,0,False,0,,,,2,0.001,3,20,null
13,0,0,False,0,,,,2,0.001,3,20,null
13,1,0,False,0,,,,2,0.001,3,20,null
14,0,0,False,0,,,,2,0.001,3,20,null
14,1,0,False,0,,,,2,0.001,3,20,null
0,0,1,True,7,1.0006454860244804,0.004030879864589668,0.025000000000000005,2,0.001,3,20,null
0,1,1,True,4,1.0026444470284888,0.006932096912991126,0.093,2,0.001,3,20,null
1,0,1,False,0,,,,2,0.001,3,20,null
1,1,1,False,0,,,,2,0.001,3,20,null
2,0,1,False,0,,,,2,0.001,3,20,null
2,1,1,False,0,,,,2,0.001,3,20,null
3,0,1,False,0,,,,2,0.001,3,20,null
3,1,1,False,0,,,,2,0.001,3,20,null
4,0,1,False,0,,,,2,0.001,3,20,null
4,1,1,False,0,,,,2,0.001,3,20,null
5,0,1,False,0,,,,2,0.001,3,20,null
5,1,1,False,0,,,,2,0.001,3,20,null
6,0,1,False,0,,,,2,0.001,3,20,null
6,1,1,False,0,,,,2,0.001,3,20,null
7,0,1,False,0,,,,2,0.001,3,20,null
7,1,1,False,0,,,,2,0.001,3,20,null
8,0,1,False,0,,,,2,0.001,3,20,null
8,1,1,False,0,,,,2,0.001,3,20,null
9,0,1,False,0,,,,2,0.001,3,20,null
9,1,1,False,0,,,,2,0.001,3,20,null
10,0,1,False,0,,,,2,0.001,3,20,null
10,1,1,False,0,,,,2,0.001,3,20,null
11,0,1,False,0,,,,2,0.001,3,20,null
11,1,1,False,0,,,,2,0.001,3,20,null
12,0,1,False,0,,,,2,0.001,3,20,null
12,1,1,False,0,,,,2,0.001,3,20,null
13,0,1,False,0,,,,2,0.001,3,20,null
13,1,1,False,0,,,,2,0.001,3,20,null
14,0,1,False,0,,,,2,0.001,3,20,null
14,1,1,False,0,,,,2,0.001,3,20,null
0,0,2,True,9,1.000375975266199,0.009163978578459648,0.060000000000000005,2,0.001,3,20,null
0,1,2,True,14,1.0087962184653065,0.011422832211989874,0.21800000000000003,2,0.001,3,20,null
1,0,2,True,7,0.970047646808848,1.067236341699312,1.019,2,0.001,3,20,null
1,1,2,True,8,1.000778787527695,1.0780423233842618,1.01,2,0.001,3,20,null
2,0,2,False,0,,,,2,0.001,3,20,null
2,1,2,False,0,,,,2,0.001,3,20,null
3,0,2,False,0,,,,2,0.001,3,20,null
3,1,2,False,0,,,,2,0.001,3,20,null
4,0,2,False,0,,,,2,0.001,3,20,null
4,1,2,False,0,,,,2,0.001,3,20,null
5,0,2,False,0,,,,2,0.001,3,20,null
5,1,2,False,0,,,,2,0.001,3,20,null
6,0,2,False,0,,,,2,0.001,3,20,null
6,1,2,False,0,,,,2,0.001,3,20,null
7,0,2,False,0,,,,2,0.001,3,20,null
7,1,2,False,0,,,,2,0.001,3,20,null
8,0,2,False,0,,,,2,0.001,3,20,null
8,1,2,False,0,,,,2,0.001,3,20,null
9,0,2,False,0,,,,2,0.001,3,20,null
9,1,2,False,0,,,,2,0.001,3,20,null
10,0,2,False,0,,,,2,0.001,3,20,null
10,1,2,False,0,,,,2,0.001,3,20,null
11,0,2,False,0,,,,2,0.001,3,20,null
11,1,2,False,0,,,,2,0.001,3,20,null
12,0,2,False,0,,,,2,0.001,3,20,null
12,1,2,False,0,,,,2,0.001,3,20,null
13,0,2,False,0,,,,2,0.001,3,20,null
13,1,2,False,0,,,,2,0.001,3,20,null
14,0,2,False,0,,,,2,0.001,3,20,null
14,1,2,False,0,,,,2,0.001,3,20,null
0,0,3,True,8,1.0000114923853973,0.02462760051811386,0.136,2,0.001,3,20,null
0,1,3,True,11,1.0480178112100853,0.009166135259432585,0.502,2,0.001,3,20,null
1,0,3,True,8,0.9694426516467641,1.0697468421985123,1.027,2,0.001,3,20,null
1,1,3,True,7,0.9996227334549502,1.083146735894845,1.022,2,0.001,3,20,null
2,0,3,False,0,,,,2,0.001,3,20,null
2,1,3,False,0,,,,2,0.001,3,20,null
3,0,3,False,0,,,,2,0.001,3,20,null
3,1,3,False,0,,,,2,0.001,3,20,null
4,0,3,False,0,,,,2,0.001,3,20,null
4,1,3,False,0,,,,2,0.001,3,20,null
5,0,3,False,0,,,,2,0.001,3,20,null
5,1,3,False,0,,,,2,0.001,3,20,null
6,0,3,False,0,,,,2,0.001,3,20,null
6,1,3,False,0,,,,2,0.001,3,20,null
7,0,3,False,0,,,,2,0.001,3,20,null
7,1,3,False,0,,,,2,0.001,3,20,null
8,0,3,False,0,,,,2,0.001,3,20,null
8,1,3,False,0,,,,2,0.001,3,20,null
9,0,3,False,0,,,,2,0.001,3,20,null
9,1,3,False,0,,,,2,0.001,3,20,null
10,0,3,False,0,,,,2,0.001,3,20,null
10,1,3,False,0,,,,2,0.001,3,20,null
11,0,3,False,0,,,,2,0.001,3,20,null
11,1,3,False,0,,,,2,0.001,3,20,null
12,0,3,False,0,,,,2,0.001,3,20,null
12,1,3,False,0,,,,2,0.001,3,20,null
13,0,3,False,0,,,,2,0.001,3,20,null
13,1,3,False,0,,,,2,0.001,3,20,null
14,0,3,False,0,,,,2,0.001,3,20,null
14,1,3,False,0,,,,2,0.001,3,20,null
0,0,4,True,14,1.001426428775501,0.018121602938596448,0.14600000000000002,2,0.001,3,20,null
0,1,4,True,11,1.1410085035842752,0.0019556626929606614,0.9510000000000002,2,0.001,3,20,null
1,0,4,True,8,0.9704072505946759,1.0862711351731895,1.047,2,0.001,3,20,null
1,1,4,True,9,1.0003456327469822,1.088263715612421,1.043,2,0.001,3,20,null
2,0,4,False,0,,,,2,0.001,3,20,null
2,1,4,False,0,,,,2,0.001,3,20,null
3,0,4,False,0,,,,2,0.001,3,20,null
3,1,4,False,0,,,,2,0.001,3,20,null
4,0,4,False,0,,,,2,0.001,3,20,null
4,1,4,False,0,,,,2,0.001,3,20,null
5,0,4,False,0,,,,2,0.001,3,20,null
5,1,4,False,0,,,,2,0.001,3,20,null
6,0,4,False,0,,,,2,0.001,3,20,null
6,1,4,False,0,,,,2,0.001,3,20,null
7,0,4,False,0,,,,2,0.001,3,20,null
7,1,4,False,0,,,,2,0.001,3,20,null
8,0,4,False,0,,,,2,0.001,3,20,null
8,1,4,False,0,,,,2,0.001,3,20,null
9,0,4,False,0,,,,2,0.001,3,20,null
9,1,4,False,0,,,,2,0.001,3,20,null
10,0,4,False,0,,,,2,0.001,3,20,null
10,1,4,False,0,,,,2,0.001,3,20,null
11,0,4,False,0,,,,2,0.001,3,20,null
11,1,4,False,0,,,,2,0.001,3,20,null
12,0,4,False,0,,,,2,0.001,3,20,null
12,1,4,False,0,,,,2,0.001,3,20,null
13,0,4,False,0,,,,2,0.001,3,20,null
13,1,4,False,0,,,,2,0.001,3,20,null
14,0,4,False,0,,,,2,0.001,3,20,null
14,1,4,False,0,,,,2,0.001,3,20,null
0,0,5,True,16,1.0622520159318836,0.005615868725895321,0.42500000000000004,2,0.001,3,20,null
0,1,5,True,10,1.1749788613995924,0.002943184811432351,1.038,2,0.001,3,20,null
1,0,5,True,6,1.0111316946324989,1.2574573702983325,1.279,2,0.001,3,20,null
1,1,5,True,12,1.0084508266001024,1.1205086722184334,1.2080000000000002,2,0.001,3,20,null
2,0,5,False,0,,,,2,0.001,3,20,null
2,1,5,False,0,,,,2,0.001,3,20,null
3,0,5,False,0,,,,2,0.001,3,20,null
3,1,5,False,0,,,,2,0.001,3,20,null
4,0,5,False,0,,,,2,0.001,3,20,null
4,1,5,False,0,,,,2,0.001,3,20,null
5,0,5,False,0,,,,2,0.001,3,20,null
5,1,5,False,0,,,,2,0.001,3,20,null
6,0,5,False,0,,,,2,0.001,3,20,null
6,1,5,False,0,,,,2,0.001,3,20,null
7,0,5,False,0,,,,2,0.001,3,20,null
7,1,5,False,0,,,,2,0.001,3,20,null
8,0,5,False,0,,,,2,0.001,3,20,null
8,1,5,False,0,,,,2,0.001,3,20,null
9,0,5,False,0,,,,2,0.001,3,20,null
9,1,5,False,0,,,,2,0.001,3,20,null
10,0,5,False,0,,,,2,0.001,3,20,null
10,1,5,False,0,,,,2,0.001,3,20,null
11,0,5,False,0,,,,2,0.001,3,20,null
11,1,5,False,0,,,,2,0.001,3,20,null
12,0,5,False,0,,,,2,0.001,3,20,null
12,1,5,False,0,,,,2,0.001,3,20,null
13,0,5,False,0,,,,2,0.001,3,20,null
13,1,5,False,0,,,,2,0.001,3,20,null
14,0,5,False,0,,,,2,0.001,3,20,null
14,1,5,False,0,,,,2,0.001,3,20,null
0,0,6,True,11,1.1554355886560617,0.0,0.9510000000000001,2,0.001,3,20,null
0,1,6,True,8,1.1894227563980422,0.006557993767297716,1.1540000000000001,2,0.001,3,20,null
1,0,6,True,9,1.1938261578799096,1.6489072710217312,1.9749999999999999,2,0.001,3,20,null
1,1,6,True,12,1.0218322953784393,1.2249398202456547,1.515,2,0.001,3,20,null
2,0,6,False,0,,,,2,0.001,3,20,null
2,1,6,False,0,,,,2,0.001,3,20,null
3,0,6,False,0,,,,2,0.001,3,20,null
3,1,6,False,0,,,,2,0.001,3,20,null
4,0,6,False,0,,,,2,0.001,3,20,null
4,1,6,False,0,,,,2,0.001,3,20,null
5,0,6,False,0,,,,2,0.001,3,20,null
5,1,6,False,0,,,,2,0.001,3,20,null
6,0,6,False,0,,,,2,0.001,3,20,null
6,1,6,False,0,,,,2,0.001,3,20,null
7,0,6,False,0,,,,2,0.001,3,20,null
7,1,6,False,0,,,,2,0.001,3,20,null
8,0,6,False,0,,,,2,0.001,3,20,null
8,1,6,False,0,,,,2,0.001,3,20,null
9,0,6,False,0,,,,2,0.001,3,20,null
9,1,6,False,0,,,,2,0.001,3,20,null
10,0,6,False,0,,,,2,0.001,3,20,null
10,1,6,False,0,,,,2,0.001,3,20,null
11,0,6,False,0,,,,2,0.001,3,20,null
11,1,6,False,0,,,,2,0.001,3,20,null
12,0,6,False,0,,,,2,0.001,3,20,null
12,1,6,False,0,,,,2,0.001,3,20,null
13,0,6,False,0,,,,2,0.001,3,20,null
13,1,6,False,0,,,,2,0.001,3,20,null
14,0,6,False,0,,,,2,0.001,3,20,null
14,1,6,False,0,,,,2,0.001,3,20,null
0,0,7,True,13,1.181550812980323,0.021420860109858615,1.058,2,0.001,3,20,null
0,1,7,True,14,1.2076482798802048,0.034925884065155836,1.4390000000000003,2,0.001,3,20,null
1,0,7,True,7,1.2141769013957489,1.6914742054351357,2.066,2,0.001,3,20,null
1,1,7,True,11,1.0435524113099754,1.2854846417027135,1.7180000000000002,2,0.001,3,20,null
2,0,7,False,0,,,,2,0.001,3,20,null
2,1,7,False,0,,,,2,0.001,3,20,null
3,0,7,False,0,,,,2,0.001,3,20,null
3,1,7,False,0,,,,2,0.001,3,20,null
4,0,7,False,0,,,,2,0.001,3,20,null
4,1,7,False,0,,,,2,0.001,3,20,null
5,0,7,False,0,,,,2,0.001,3,20,null
5,1,7,False,0,,,,2,0.001,3,20,null
6,0,7,False,0,,,,2,0.001,3,20,null
6,1,7,False,0,,,,2,0.001,3,20,null
7,0,7,False,0,,,,2,0.001,3,20,null
7,1,7,False,0,,,,2,0.001,3,20,null
8,0,7,False,0,,,,2,0.001,3,20,null
8,1,7,False,0,,,,2,0.001,3,20,null
9,0,7,False,0,,,,2,0.001,3,20,null
9,1,7,False,0,,,,2,0.001,3,20,null
10,0,7,False,0,,,,2,0.001,3,20,null
10,1,7,False,0,,,,2,0.001,3,20,null
11,0,7,False,0,,,,2,0.001,3,20,null
11,1,7,False,0,,,,2,0.001,3,20,null
12,0,7,False,0,,,,2,0.001,3,20,null
12,1,7,False,0,,,,2,0.001,3,20,null
13,0,7,False,0,,,,2,0.001,3,20,null
13,1,7,False,0,,,,2,0.001,3,20,null
14,0,7,False,0,,,,2,0.001,3,20,null
14,1,7,False,0,,,,2,0.001,3,20,null
0,0,8,True,13,1.2586406985603857,0.22571420551189944,1.43,2,0.001,3,20,null
0,1,8,True,9,1.2310606106755377,0.017162177724911173,1.79,2,0.001,3,20,null
1,0,8,True,5,1.2606548348807785,1.8889826185265663,2.363,2,0.001,3,20,null
1,1,8,True,11,1.080799262020605,1.3682688537767307,1.971,2,0.001,3,20,null
2,0,8,False,0,,,,2,0.001,3,20,null
2,1,8,False,0,,,,2,0.001,3,20,null
3,0,8,False,0,,,,2,0.001,3,20,null
3,1,8,False,0,,,,2,0.001,3,20,null
4,0,8,False,0,,,,2,0.001,3,20,null
4,1,8,False,0,,,,2,0.001,3,20,null
5,0,8,False,0,,,,2,0.001,3,20,null
5,1,8,False,0,,,,2,0.001,3,20,null
6,0,8,False,0,,,,2,0.001,3,20,null
6,1,8,False,0,,,,2,0.001,3,20,null
7,0,8,False,0,,,,2,0.001,3,20,null
7,1,8,False,0,,,,2,0.001,3,20,null
8,0,8,False,0,,,,2,0.001,3,20,null
8,1,8,False,0,,,,2,0.001,3,20,null
9,0,8,False,0,,,,2,0.001,3,20,null
9,1,8,False,0,,,,2,0.001,3,20,null
10,0,8,False,0,,,,2,0.001,3,20,null
10,1,8,False,0,,,,2,0.001,3,20,null
11,0,8,False,0,,,,2,0.001,3,20,null
11,1,8,False,0,,,,2,0.001,3,20,null
12,0,8,False,0,,,,2,0.001,3,20,null
12,1,8,False,0,,,,2,0.001,3,20,null
13,0,8,False,0,,,,2,0.001,3,20,null
13,1,8,False,0,,,,2,0.001,3,20,null
14,0,8,False,0,,,,2,0.001,3,20,null
14,1,8,False,0,,,,2,0.001,3,20,null
0,0,9,True,8,1.413889377419284,0.6390442391567087,2.035,2,0.001,3,20,null
0,1,9,True,8,1.2473022238404563,0.024250512279728777,2.0750000000000006,2,0.001,3,20,null
1,0,9,True,15,1.329914630591456,2.21783155600613,2.888,2,0.001,3,20,null
1,1,9,True,12,1.1192766221116017,1.3643488861988025,2.045,2,0.001,3,20,null
2,0,9,False,0,,,,2,0.001,3,20,null
2,1,9,False,0,,,,2,0.001,3,20,null
3,0,9,False,0,,,,2,0.001,3,20,null
3,1,9,False,0,,,,2,0.001,3,20,null
4,0,9,False,0,,,,2,0.001,3,20,null
4,1,9,False,0,,,,2,0.001,3,20,null
5,0,9,False,0,,,,2,0.001,3,20,null
5,1,9,False,0,,,,2,0.001,3,20,null
6,0,9,False,0,,,,2,0.001,3,20,null
6,1,9,False,0,,,,2,0.001,3,20,null
7,0,9,False,0,,,,2,0.001,3,20,null
7,1,9,False,0,,,,2,0.001,3,20,null
8,0,9,False,0,,,,2,0.001,3,20,null
8,1,9,False,0,,,,2,0.001,3,20,null
9,0,9,False,0,,,,2,0.001,3,20,null
9,1,9,False,0,,,,2,0.001,3,20,null
10,0,9,False,0,,,,2,0.001,3,20,null
10,1,9,False,0,,,,2,0.001,3,20,null
11,0,9,False,0,,,,2,0.001,3,20,null
11,1,9,False,0,,,,2,0.001,3,20,null
12,0,9,False,0,,,,2,0.001,3,20,null
12,1,9,False,0,,,,2,0.001,3,20,null
13,0,9,False,0,,,,2,0.001,3,20,null
13,1,9,False,0,,,,2,0.001,3,20,null
14,0,9,False,0,,,,2,0.001,3,20,null
14,1,9,False,0,,,,2,0.001,3,20,null
0,0,10,True,9,1.4175541025524143,0.6333281146177859,2.089,2,0.001,3,20,null
0,1,10,True,8,1.2639208722266695,0.12948445819795024,2.22,2,0.001,3,20,null
1,0,10,True,13,1.3530466547376265,2.3138686872947067,3.0950000000000006,2,0.001,3,20,null
1,1,10,True,12,1.2633534075000996,1.1271485322058707,2.4949999999999997,2,0.001,3,20,null
2,0,10,True,11,1.352489575465573,2.3230268501524374,3.0760000000000005,2,0.001,3,20,null
2,1,10,True,4,1.1043542851042862,2.273418328490889,3.005,2,0.001,3,20,null
3,0,10,False,0,,,,2,0.001,3,20,null
3,1,10,False,0,,,,2,0.001,3,20,null
4,0,10,False,0,,,,2,0.001,3,20,null
4,1,10,False,0,,,,2,0.001,3,20,null
5,0,10,False,0,,,,2,0.001,3,20,null
5,1,10,False,0,,,,2,0.001,3,20,null
6,0,10,False,0,,,,2,0.001,3,20,null
6,1,10,False,0,,,,2,0.001,3,20,null
7,0,10,False,0,,,,2,0.001,3,20,null
7,1,10,False,0,,,,2,0.001,3,20,null
8,0,10,False,0,,,,2,0.001,3,20,null
8,1,10,False,0,,,,2,0.001,3,20,null
9,0,10,False,0,,,,2,0.001,3,20,null
9,1,10,False,0,,,,2,0.001,3,20,null
10,0,10,False,0,,,,2,0.001,3,20,null
10,1,10,False,0,,,,2,0.001,3,20,null
11,0,10,False,0,,,,2,0.001,3,20,null
11,1,10,False,0,,,,2,0.001,3,20,null
12,0,10,False,0,,,,2,0.001,3,20,null
12,1,10,False,0,,,,2,0.001,3,20,null
13,0,10,False,0,,,,2,0.001,3,20,null
13,1,10,False,0,,,,2,0.001,3,20,null
14,0,10,False,0,,,,2,0.001,3,20,null
14,1,10,False,0,,,,2,0.001,3,20,null
0,0,11,True,9,1.4211442620344976,0.6512565867722203,2.1600000000000006,2,0.001,3,20,null
0,1,11,True,10,1.3343720995001298,0.6862576877254896,2.7230000000000003,2,0.001,3,20,null
1,0,11,True,14,1.366623296625908,2.160546441650422,3.079,2,0.001,3,20,null
1,1,11,True,11,1.3661211455648559,1.0710969974062168,2.9570000000000003,2,0.001,3,20,null
2,0,11,True,14,1.3642650375827063,2.3069427398553013,3.2150000000000003,2,0.001,3,20,null
2,1,11,True,9,1.1077066790597279,2.3278436473501762,3.0949999999999998,2,0.001,3,20,null
3,0,11,False,0,,,,2,0.001,3,20,null
3,1,11,False,0,,,,2,0.001,3,20,null
4,0,11,False,0,,,,2,0.001,3,20,null
4,1,11,False,0,,,,2,0.001,3,20,null
5,0,11,False,0,,,,2,0.001,3,20,null
5,1,11,False,0,,,,2,0.001,3,20,null
6,0,11,False,0,,,,2,0.001,3,20,null
6,1,11,False,0,,,,2,0.001,3,20,null
7,0,11,False,0,,,,2,0.001,3,20,null
7,1,11,False,0,,,,2,0.001,3,20,null
8,0,11,False,0,,,,2,0.001,3,20,null
8,1,11,False,0,,,,2,0.001,3,20,null
9,0,11,False,0,,,,2,0.001,3,20,null
9,1,11,False,0,,,,2,0.001,3,20,null
10,0,11,False,0,,,,2,0.001,3,20,null
10,1,11,False,0,,,,2,0.001,3,20,null
11,0,11,False,0,,,,2,0.001,3,20,null
11,1,11,False,0,,,,2,0.001,3,20,null
12,0,11,False,0,,,,2,0.001,3,20,null
12,1,11,False,0,,,,2,0.001,3,20,null
13,0,11,False,0,,,,2,0.001,3,20,null
13,1,11,False,0,,,,2,0.001,3,20,null
14,0,11,False,0,,,,2,0.001,3,20,null
14,1,11,False,0,,,,2,0.001,3,20,null
0,0,12,True,11,1.4690588976762462,0.6639064797967688,2.347,2,0.001,3,20,null
0,1,12,True,11,1.373698677761469,0.9951161375369822,2.9680000000000004,2,0.001,3,20,null
1,0,12,True,9,1.4063411578657954,1.8511624897765684,3.0700000000000003,2,0.001,3,20,null
1,1,12,True,11,1.3835647739926342,1.0735426124953726,3.038,2,0.001,3,20,null
2,0,12,True,16,1.389267311623816,2.327129146029081,3.456,2,0.001,3,20,null
2,1,12,True,11,1.1160648066114405,2.4406032613753195,3.2110000000000003,2,0.001,3,20,null
3,0,12,True,6,1.2621290178061946,3.611332087952738,5.006,2,0.001,3,20,null
3,1,12,True,6,1.1592193117024452,3.1635529872928094,4.053999999999999,2,0.001,3,20,null
4,0,12,False,0,,,,2,0.001,3,20,null
4,1,12,False,0,,,,2,0.001,3,20,null
5,0,12,False,0,,,,2,0.001,3,20,null
5,1,12,False,0,,,,2,0.001,3,20,null
6,0,12,False,0,,,,2,0.001,3,20,null
6,1,12,False,0,,,,2,0.001,3,20,null
7,0,12,False,0,,,,2,0.001,3,20,null
7,1,12,False,0,,,,2,0.001,3,20,null
8,0,12,False,0,,,,2,0.001,3,20,null
8,1,12,False,0,,,,2,0.001,3,20,null
9,0,12,False,0,,,,2,0.001,3,20,null
9,1,12,False,0,,,,2,0.001,3,20,null
10,0,12,False,0,,,,2,0.001,3,20,null
10,1,12,False,0,,,,2,0.001,3,20,null
11,0,12,False,0,,,,2,0.001,3,20,null
11,1,12,False,0,,,,2,0.001,3,20,null
12,0,12,False,0,,,,2,0.001,3,20,null
12,1,12,False,0,,,,2,0.001,3,20,null
13,0,12,False,0,,,,2,0.001,3,20,null
13,1,12,False,0,,,,2,0.001,3,20,null
14,0,12,False,0,,,,2,0.001,3,20,null
14,1,12,False,0,,,,2,0.001,3,20,null
0,0,13,True,10,1.6201353551339124,0.6562249119373542,2.906,2,0.001,3,20,null
